order_id,product_id,customer_id,price,shipping_date,order_date,quantity,discount_pct,sales_channel,payment_method,shipping_region,order_status,promo_code,customer_segment
8994182,87397,953797,69.99,2022-04-22,2022-04-16,1,0,Website,Credit Card,West Coast,Returned,FLASH25,New
1699348,65302,392004,199.99,05-Nov-2023,2023-11-04,1,0,Retail Store,Apple Pay,Southwest,Processing,SUMMER20,Returning
6382929,13278,531712,89.99,08/15/2022,2022-08-14,1,0,Website,PayPal,Midwest,Delivered,LOYALVIP,Returning
1471169,65302,575763,199.99,2024-08-07,02-Aug-2024,2,0,Mobile App,Apple Pay,Northeast,Processing,LOYALVIP,Returning
6584119,88907,712451,43.99,2023-01-04,27-Dec-2022,1,20,Mobile App,Credit Card,Northeast,Pending,LOYALVIP,Dormant
9997784,28289,813536,29.99,04/04/2024,2024-03-25,1,0,Website,PayPal,Midwest,Delivered,NONE,Returning
4479248,46048,204555,44.99,2022-08-25,2022-08-21,2,0,Website,Google Pay,Northeast,Delivered,NONE,Returning
7290180,76237,143064,39.99,2023-10-07,2023-09-30,1,0,Website,Credit Card,MIDWEST,Cancelled,WELCOME15,New
4180814,13278,172933,89.99,2024-02-08,2024-02-04,1,0,Website,Debit Card,Southeast,Processing,SAVE10,Returning
5287978,81482,528231,33.99,2023-09-15,07-Sep-2023,1,15,Website,Google Pay,Southeast,Delivered,NONE,New
6981699,87397,974190,66.49,2024-01-12,2024-01-05,2,5,Email Campaign,PayPal,Midwest,Returned,NONE,At-Risk
2123634,38657,341736,26.99,05/15/2024,2024-05-07,2,0,Retail Store,Credit Card,West Coast,Pending,SUMMER20,VIP
6834738,42098,559381,149.99,2023-08-20,08/10/2023,1,0,Email Campaign,Apple Pay,West Coast,Returned,NONE,Returning
8079683,28289,990844,29.99,2024-10-02,2024-09-28,2,0,Website,Debit Card,Southeast,Delivered,NONE,Dormant
6488650,81482,822131,37.99,09/06/2024,09/02/2024,1,5,Website,Apple Pay,Southeast,Shipped,SAVE10,Returning
8377472,39256,146228,79.99,2022-12-01,2022-11-26,1,0,Website,Credit Card,Southeast,Delivered,NONE,VIP
3515763,13905,201414,22.99,2023-04-11,2023-04-07,1,0,Website,Debit Card,Midwest,Shipped,LOYALVIP,Returning
7201152,38657,262998,26.99,2023-07-31,23-Jul-2023,1,0,Website,PayPal,Southeast,Cancelled,NONE,Returning
5142525,22280,872343,12.99,2023-04-17,04/16/2023,1,0,Instagram,Debit Card,Midwest,Returned,SAVE10,Returning
7119422,87397,660069,69.99,2022-01-12,04-Jan-2022,1,0,Website,Apple Pay,Southeast,Delivered,SAVE10,New
5016724,39256,717113,79.99,2022-05-07,2022-05-04,4,0,Mobile App,Google Pay,Southeast,Shipped,WELCOME15,VIP
5151775,42098,341292,134.99,2024-05-02,2024-04-28,1,10,Email Campaign,Credit Card,Northeast,Cancelled,NONE,Returning
9542620,40495,923267,54.99,07/28/2023,2023-07-23,1,0,Retail Store,PayPal,International,Delivered,NONE,At-Risk
3736271,98696,130353,24.99,09/10/2023,09/06/2023,1,0,Amazon,Debit Card,Midwest,Delivered,FLASH25,Returning
5736017,81482,343467,39.99,2023-11-01,2023-10-22,1,0,Amazon,Credit Card,Southeast,shipped,NONE,Returning
3671307,39256,255813,59.99,2024-07-17,2024-07-10,4,25,Mobile App,Debit Card,Northeast,Shipped,SAVE10,New
7507820,24592,468203,44.99,31-Dec-2022,12/27/2022,3,25,Website,PayPal,Midwest,Delivered,NONE,New
7713901,98696,356150,24.99,2023-06-23,2023-06-18,1,0,Instagram,Debit Card,Southwest,Returned,NONE,VIP
3382805,13278,847581,89.99,2023-11-10,2023-11-05,1,0,Mobile App,Credit Card,International,Delivered,NONE,Returning
2581493,87397,422451,69.99,09/22/2024,09/17/2024,2,0,Instagram,Credit Card,Northeast,Processing,WELCOME15,Returning
8853827,65302,937665,199.99,2023-05-03,2023-04-24,3,0,Website,Credit Card,Midwest,Processing,FLASH25,Returning
9086246,93810,810219,16.99,02-Jan-2024,2023-12-29,1,15,Mobile App,PayPal,Southeast,Cancelled,NONE,Returning
6622902,38657,612340,26.99,2023-12-14,2023-12-07,1,0,Website,Credit Card,Southeast,Returned,SUMMER20,Returning
1726694,87397,699704,69.99,11-Apr-2024,2024-04-05,4,0,Website,Debit Card,Northeast,Cancelled,NONE,New
2116286,13278,156837,89.99,2023-06-06,2023-05-27,2,0,Website,Credit Card,Southwest,Delivered,FLASH25,At-Risk
6540690,28289,482584,29.99,2022-07-25,18-Jul-2022,1,0,Amazon,Debit Card,West Coast,Delivered,NONE,VIP
5491003,22280,273061,9.74,2023-03-23,2023-03-14,1,25,Website,Apple Pay,Southeast,Shipped,NONE,Dormant
8135725,76237,417212,39.99,27-Mar-2024,2024-03-18,2,0,Mobile App,Apple Pay,Midwest,Processing,NONE,Returning
8176571,81482,738551,39.99,2022-10-01,09/21/2022,1,0,Amazon,Credit Card,Midwest,Cancelled,NONE,Returning
9134892,40495,705397,54.99,11/09/2023,2023-10-31,2,0,Mobile App,Debit Card,Midwest,Shipped,NONE,New
4489954,22280,665427,12.99,2022-08-04,2022-07-25,1,0,Amazon,Apple Pay,Northeast,Delivered,FLASH25,Returning
1072149,22280,773971,12.99,01/09/2023,01/08/2023,1,0,Mobile App,Apple Pay,Midwest,Shipped,SUMMER20,Returning
4395603,23434,268637,34.99,12/14/2022,2022-12-09,3,0,Website,Debit Card,Midwest,Processing,SUMMER20,Returning
1108382,81482,808011,37.99,2022-07-30,2022-07-23,1,5,Website,PayPal,Southwest,delivered,NONE,VIP
3543843,39256,758765,71.99,10/05/2022,2022-09-25,2,10,Website,Debit Card,West Coast,Processing,SUMMER20,Returning
9647622,38657,330080,25.64,2024-04-06,2024-03-30,1,5,Amazon,Google Pay,West Coast,Delivered,SUMMER20,Returning
6720567,98696,228093,24.99,2024-01-01,12/22/2023,1,0,Website,Google Pay,Northeast,Delivered,NONE,Returning
4431084,88907,718439,54.99,2022-12-25,12/17/2022,1,0,Website,Debit Card,Midwest,Cancelled,SUMMER20,VIP
3643926,93810,907189,19.99,2023-09-30,20-Sep-2023,2,0,Website,Debit Card,International,Delivered,NONE,New
8751508,65302,658623,159.99,2024-09-29,2024-09-28,3,20,Website,PayPal,Midwest,Delivered,WELCOME15,Returning
3999254,24592,222343,59.99,2024-02-23,2024-02-19,4,0,Amazon,Credit Card,Southwest,Shipped,WELCOME15,VIP
9036116,23434,839485,33.24,2022-03-06,2022-02-28,3,5,Amazon,Credit Card,International,Delivered,WELCOME15,Returning
7446622,76237,427110,39.99,2024-07-11,2024-07-06,1,0,Mobile App,Credit Card,Southeast,Returned,WELCOME15,At-Risk
8214160,22280,658582,10.39,2024-05-20,14-May-2024,1,20,Mobile App,Debit Card,West Coast,processing,NONE,VIP
4724182,88907,237235,54.99,03/05/2024,2024-02-26,1,0,Website,Buy Now Pay Later,Southeast,Delivered,WELCOME15,New
5278966,21395,745414,49.99,2023-09-28,2023-09-26,1,0,Amazon,Debit Card,Northeast,Delivered,NONE,Returning
6312602,22280,356150,11.69,2024-04-10,2024-04-07,1,10,Website,Debit Card,Southeast,Returned,NAN,At-Risk
2168237,93810,488528,19.99,2023-03-20,11-Mar-2023,2,0,Mobile App,Buy Now Pay Later,Southeast,Shipped,NONE,At-Risk
7223933,40495,223172,54.99,07/25/2023,2023-07-18,2,0,Mobile App,Google Pay,Midwest,Returned,NONE,Returning
2027269,38657,916232,22.94,2023-09-20,09/12/2023,2,15,Mobile App,Credit Card,Northeast,Cancelled,NONE,Returning
3761639,65302,992288,169.99,2022-11-01,2022-10-28,1,15,Instagram,Google Pay,Southwest,Pending,NONE,Dormant
6367621,14165,772642,11.24,2024-07-01,06/23/2024,1,25,Mobile App,Google Pay,West Coast,Processing,LOYALVIP,Returning
3110270,42098,894993,149.99,2024-05-17,2024-05-09,1,0,Amazon,Apple Pay,Northeast,Delivered,NONE,VIP
9688231,87397,715643,69.99,2024-04-12,2024-04-07,1,0,Website,PayPal,Southwest,Cancelled,NONE,Returning
7217916,65302,498858,179.99,2022-10-03,2022-09-23,1,10,Email Campaign,Credit Card,West Coast,Shipped,NONE,At-Risk
6030215,13278,227253,89.99,2024-05-16,12-May-2024,1,0,Website,PayPal,West Coast,Delivered,NONE,New
8154964,98696,932291,24.99,2022-02-09,06-Feb-2022,1,0,Instagram,Debit Card,Southwest,Delivered,NONE,Dormant
2786695,23434,720859,34.99,2022-07-03,2022-06-23,2,0,Amazon,Apple Pay,International,Processing,NONE,New
5002258,98696,138817,23.74,2023-07-01,21-Jun-2023,1,5,Website,Buy Now Pay Later,Southeast,Returned,NONE,Returning
1074124,88907,870763,54.99,2024-06-18,06/17/2024,1,0,Amazon,Apple Pay,Midwest,Delivered,NONE,At-Risk
8836901,87397,378361,69.99,2024-06-07,2024-06-06,1,0,Instagram,Credit Card,Northeast,Delivered,NONE,Returning
4195110,93810,840734,16.99,2023-07-03,06/29/2023,1,15,Website,Buy Now Pay Later,Northeast,Delivered,FLASH25,New
1128413,65302,964278,199.99,2022-07-21,07/11/2022,1,0,Retail Store,Apple Pay,West Coast,Delivered,FLASH25,Dormant
9978677,65302,831076,189.99,23-Jun-2023,2023-06-22,1,5,Amazon,Credit Card,Midwest,Returned,NONE,Returning
8917191,93810,587282,15.99,2023-04-19,04/15/2023,1,20,Mobile App,Debit Card,Midwest,Cancelled,FLASH25,Returning
3098186,98696,412942,24.99,2022-01-09,01/02/2022,1,0,Email Campaign,google pay,Southwest,Pending,NONE,VIP
1133760,98696,205907,24.99,2022-04-17,2022-04-16,3,,Website,Google Pay,Midwest,Delivered,NONE,VIP
8661818,14165,888295,14.99,2022-09-02,2022-08-24,1,0,Mobile App,Debit Card,Northeast,Delivered,NONE,Returning
4754074,28289,176819,29.99,2024-08-11,2024-08-04,2,0,Mobile App,PayPal,Northeast,Delivered,LOYALVIP,Returning
3800406,98696,781403,24.99,10-Jun-2024,2024-06-03,1,0,Mobile App,Debit Card,West Coast,Shipped,NONE,At-Risk
9116485,42098,110644,149.99,01-May-2024,2024-04-21,1,0,Website,Credit Card,Southeast,Delivered,FLASH25,Returning
8971120,21395,715643,47.49,2024-03-13,2024-03-12,1,5,Website,Debit Card,Southeast,Delivered,WELCOME15,Returning
8870908,81482,564920,39.99,2022-02-26,02/24/2022,1,0,Email Campaign,Debit Card,Midwest,Delivered,SUMMER20,New
8648406,14165,817870,11.99,2024-04-12,04/03/2024,1,20,Website,Credit Card,International,Delivered,NONE,Returning
2945379,21395,491559,49.99,2022-11-12,03-Nov-2022,1,0,EMAIL CAMPAIGN,Credit Card,West Coast,Delivered,NONE,Dormant
3027871,22280,396451,11.69,2023-04-30,2023-04-26,2,10,Retail Store,PayPal,Northeast,Delivered,NONE,Returning
9409792,93810,232352,19.99,2022-10-02,09/27/2022,1,0,Amazon,PayPal,International,Delivered,SUMMER20,Dormant
5907158,87397,302511,52.49,04-Sep-2024,2024-08-27,1,25,Amazon,Credit Card,Northeast,Pending,NONE,VIP
3352309,21395,748564,44.99,11/19/2023,2023-11-16,2,10,Amazon,PayPal,Null,Returned,NONE,Returning
6352593,13905,344098,22.99,2023-02-27,2023-02-18,1,0,Mobile App,Apple Pay,West Coast,Delivered,NONE,Returning
3152041,22280,883300,11.69,04/07/2022,2022-03-29,1,10,Amazon,Credit Card,Southeast,Processing,NONE,Returning
9065335,39256,593355,67.99,2022-09-09,2022-09-02,2,15,Website,Credit Card,Midwest,Delivered,WELCOME15,Returning
9454950,76237,322086,39.99,2022-07-20,2022-07-12,1,0,Retail Store,Credit Card,West Coast,Delivered,WELCOME15,Returning
7542039,76237,416950,39.99,2024-09-11,2024-09-09,1,0,Mobile App,Apple Pay,West Coast,Delivered,LOYALVIP,New
4328927,23434,796212,33.24,2024-08-24,2024-08-15,1,5,Website,Credit Card,West Coast,Cancelled,NONE,VIP
1018399,38657,336574,26.99,05/27/2023,05/17/2023,1,0,Website,PayPal,West Coast,Delivered,SAVE10,Dormant
2031438,65302,779172,179.99,03-May-2022,2022-05-02,1,10,Website,Credit Card,Northeast,Shipped,NONE,New
1144621,22280,835911,11.69,2023-06-29,2023-06-25,1,10,Amazon,PayPal,Southwest,Shipped,NONE,Returning
8425350,81482,849747,39.99,01/24/2024,2024-01-19,1,0,Mobile App,Credit Card,Midwest,Delivered,NONE,New
2391572,93810,544151,18.99,2023-06-20,2023-06-14,2,5,Mobile App,Google Pay,Southeast,Delivered,LOYALVIP,New
3456635,21395,978157,49.99,2023-12-09,2023-12-08,1,0,Retail Store,Credit Card,Midwest,Delivered,LOYALVIP,Returning
2227813,88907,608993,52.24,07/18/2022,07/09/2022,1,5,Amazon,PayPal,Midwest,Delivered,NONE,VIP
1806144,46048,658623,44.99,2024-06-17,06/08/2024,1,0,Website,PayPal,Northeast,Pending,NONE,New
3374916,65302,616554,199.99,2022-09-11,2022-09-09,1,0,Website,Credit Card,Southwest,Delivered,LOYALVIP,Returning
5675106,21395,735863,49.99,2023-06-04,2023-05-30,1,0,Instagram,Debit Card,West Coast,Delivered,NONE,Returning
3362438,24592,696251,59.99,2023-11-16,2023-11-06,2,0,Retail Store,Debit Card,Southeast,Returned,NONE,Returning
4245755,76237,240814,33.99,07/27/2022,2022-07-24,4,15,Website,Credit Card,West Coast,Delivered,SAVE10,VIP
5952689,87397,959099,69.99,2024-05-21,05/15/2024,1,0,Mobile App,PayPal,West Coast,Processing,SAVE10,Returning
5869878,24592,161733,59.99,2023-01-09,01/06/2023,1,0,Website,Credit Card,Southwest,Delivered,NONE,New
9201706,24592,665427,59.99,2024-09-07,2024-08-28,1,0,EMAIL CAMPAIGN,Credit Card,Northeast,Returned,NONE,Returning
4634051,28289,385577,29.99,09/19/2024,2024-09-09,2,0,Mobile App,PayPal,Midwest,Processing,SAVE10,Returning
1869547,23434,567574,34.99,2023-01-02,2022-12-28,1,0,Retail Store,Credit Card,International,Delivered,NONE,Returning
6851872,93810,493537,18.99,2023-10-31,10/21/2023,1,5,RETAIL STORE,Debit Card,Southeast,Shipped,NONE,New
9110583,24592,201913,56.99,12/09/2023,12/01/2023,1,5,Website,PayPal,West Coast,Delivered,WELCOME15,Returning
8500007,46048,360735,40.49,2023-09-22,09/16/2023,1,10,Mobile App,Debit Card,Southeast,Delivered,NONE,New
8879437,21395,331148,49.99,2022-10-30,10/27/2022,1,0,Website,PayPal,Southwest,Delivered,SAVE10,Returning
2575978,40495,864491,54.99,02/16/2022,2022-02-09,1,0,Email Campaign,Debit Card,Northeast,Delivered,NONE,VIP
8167112,24592,799287,47.99,06/16/2024,2024-06-14,1,20,Mobile App,Credit Card,Midwest,Shipped,NONE,Returning
3018458,23434,581141,29.74,2022-11-10,01-Nov-2022,3,15,Website,Credit Card,Southeast,Processing,NONE,Returning
8964761,38657,879779,21.59,2024-02-22,2024-02-14,1,20,Website,Apple Pay,West Coast,Delivered,NONE,Returning
2817583,76237,861894,33.99,2024-08-24,21-Aug-2024,1,15,Mobile App,Apple Pay,Midwest,Delivered,NONE,At-Risk
7311558,21395,217308,47.49,05/01/2024,29-Apr-2024,1,5,Mobile App,Credit Card,Northeast,Delivered,NONE,VIP
7119734,39256,641722,79.99,2024-06-03,2024-05-30,1,0,Website,PayPal,West Coast,Processing,WELCOME15,At-Risk
8289742,14165,519093,14.99,08/30/2023,2023-08-24,1,0,Mobile App,Credit Card,Southwest,Shipped,WELCOME15,New
6869794,21395,225710,49.99,2023-01-17,2023-01-09,2,0,Amazon,Debit Card,Southwest,Delivered,NONE,At-Risk
7690098,38657,791998,26.99,2022-03-29,2022-03-23,3,0,Mobile App,PayPal,Southwest,Delivered,NONE,Returning
7755109,23434,322955,34.99,2022-05-17,2022-05-07,2,0,Website,Google Pay,Southeast,Delivered,NONE,At-Risk
8637977,88907,335552,54.99,10/05/2022,2022-09-26,1,0,Mobile App,Apple Pay,NORTHEAST,Delivered,LOYALVIP,New
7823623,21395,988662,49.99,25-Feb-2024,2024-02-20,1,0,Website,Google Pay,Southwest,Cancelled,NONE,At-Risk
5965982,46048,356059,42.74,01/26/2024,2024-01-25,3,5,Website,,Midwest,Delivered,NONE,Returning
1682697,98696,843215,24.99,2024-01-04,12/30/2023,1,0,Retail Store,Debit Card,Southeast,Delivered,NONE,Dormant
7335540,93810,970917,19.99,2023-09-08,02-Sep-2023,1,0,Amazon,Apple Pay,Midwest,Processing,NONE,Returning
9791515,28289,399607,29.99,06/14/2023,06/05/2023,3,0,Amazon,Credit Card,Southwest,Delivered,NONE,Returning
4934738,42098,607868,134.99,2023-04-11,2023-04-03,1,10,Website,Apple Pay,Southeast,Processing,WELCOME15,New
4267721,13905,154118,19.54,2024-08-22,14-Aug-2024,1,15,Website,Google Pay,Southeast,Shipped,NONE,New
5824658,39256,452161,67.99,2024-06-21,06/19/2024,1,15,Mobile App,Credit Card,West Coast,Shipped,LOYALVIP,New
5462978,42098,843215,142.49,2023-08-28,2023-08-24,1,5,Amazon,Credit Card,Midwest,Pending,NONE,Returning
1269740,24592,946335,44.99,2022-03-10,2022-03-05,1,25,Website,Debit Card,West Coast,Shipped,NONE,At-Risk
1293020,88907,735656,54.99,2024-05-07,2024-05-02,1,0,Mobile App,Credit Card,West Coast,Delivered,NONE,Returning
7151290,13905,582662,22.99,05/17/2024,2024-05-15,1,0,Website,PayPal,Northeast,Pending,NONE,At-Risk
3555826,76237,105814,35.99,2023-11-14,11/06/2023,1,10,Website,Credit Card,Southeast,Cancelled,NONE,VIP
3709132,76237,852470,37.99,2024-07-13,2024-07-12,1,5,Amazon,PayPal,Midwest,Cancelled,NONE,Returning
5723607,14165,416232,13.49,10/03/2023,02-Oct-2023,1,10,Website,PayPal,[Null],Delivered,LOYALVIP,New
3322128,42098,943298,134.99,2023-05-21,2023-05-18,1,10,Retail Store,PayPal,Southeast,Delivered,WELCOME15,VIP
7373024,28289,663658,28.49,2024-08-27,2024-08-22,1,5,Website,Credit Card,Southwest,Processing,SUMMER20,Returning
7115786,28289,662262,26.99,25-May-2023,05/24/2023,1,10,Mobile App,PayPal,Southwest,Delivered,SUMMER20,VIP
4292975,87397,303880,69.99,2022-09-09,04-Sep-2022,1,0,Amazon,Credit Card,West Coast,Delivered,NONE,Returning
8698947,21395,903013,49.99,2024-04-03,2024-03-31,2,0,Email Campaign,Debit Card,Southeast,Delivered,NONE,New
4360321,40495,664742,54.99,2022-08-03,2022-07-28,1,0,Website,Credit Card,Midwest,Delivered,FLASH25,New
4058469,22280,171744,12.99,2023-03-10,03/01/2023,1,0,Website,Credit Card,Southeast,Returned,NONE,Returning
3133795,88907,629298,52.24,2022-11-15,11/05/2022,1,5,Mobile App,Credit Card,West Coast,Shipped,SAVE10,At-Risk
2480480,24592,306606,59.99,2022-03-31,03/23/2022,3,0,AMAZON,Debit Card,West Coast,Processing,FLASH25,Returning
2274041,22280,178711,12.99,2024-02-27,02/24/2024,1,0,Mobile App,Apple Pay,Northeast,Cancelled,NONE,New
5334775,13905,822131,22.99,2022-08-24,2022-08-17,1,0,Website,Debit Card,Southeast,Delivered,FLASH25,Dormant
5091581,88907,205239,52.24,2024-06-12,2024-06-10,1,5,Amazon,Credit Card,West Coast,Shipped,FLASH25,Dormant
1222888,38657,966785,26.99,2023-06-12,03-Jun-2023,2,0,Email Campaign,Credit Card,Northeast,Shipped,NONE,Returning
8694948,13278,488162,89.99,01/25/2023,01/16/2023,1,0,Website,Google Pay,Northeast,Delivered,NONE,VIP
1356535,46048,384913,40.49,28-Jun-2022,06/27/2022,2,10,Website,Google Pay,Southwest,Cancelled,FLASH25,New
7070764,24592,827369,59.99,2022-07-18,2022-07-14,1,0,Mobile App,Credit Card,Midwest,Shipped,NONE,Returning
5773351,14165,143860,14.99,08/26/2023,08/25/2023,1,0,Retail Store,Debit Card,Midwest,Returned,NONE,VIP
9023548,23434,901577,34.99,2023-10-22,2023-10-14,1,0,Email Campaign,Credit Card,Southwest,Delivered,NONE,Dormant
5081001,13278,264136,76.49,26-Sep-2023,2023-09-22,1,15,Amazon,Credit Card,Midwest,Returned,NONE,Returning
8068802,13905,478411,21.84,2024-02-17,2024-02-10,1,5,Mobile App,Credit Card,Southeast,Delivered,SUMMER20,VIP
1840015,23434,973294,34.99,2024-06-23,2024-06-20,1,0,Retail Store,Credit Card,Southwest,Delivered,LOYALVIP,Returning
2912898,81482,326895,37.99,2022-04-08,05-Apr-2022,1,5,Instagram,Credit Card,Northeast,Delivered,NONE,Returning
6613235,65302,220096,169.99,2023-05-13,05/08/2023,1,15,Retail Store,Debit Card,Midwest,Delivered,LOYALVIP,Returning
9268512,81482,519093,33.99,09/29/2022,2022-09-21,1,15,Mobile App,Credit Card,Northeast,Delivered,SAVE10,At-Risk
2917457,39256,562236,71.99,2023-09-13,2023-09-06,2,10,Retail Store,Credit Card,Southwest,Shipped,NONE,Returning
2386066,21395,303547,47.49,2023-12-10,2023-12-01,1,5,Instagram,Credit Card,West Coast,Returned,SUMMER20,At-Risk
6515560,81482,392683,-46.82,2023-08-07,04-Aug-2023,1,0,Amazon,Credit Card,Northeast,Shipped,NONE,New
1623137,13278,797229,71.99,2023-02-08,01/29/2023,1,20,Mobile App,Google Pay,Midwest,Delivered,LOYALVIP,New
2613678,88907,555052,54.99,2022-09-15,2022-09-13,1,0,Retail Store,Google Pay,Northeast,Delivered,NONE,Returning
1735785,14165,720644,14.99,04-Nov-2023,11/01/2023,1,0,Website,Credit Card,Midwest,Delivered,LOYALVIP,VIP
2161701,42098,563513,149.99,2024-04-01,2024-03-22,1,0,Mobile App,Credit Card,West Coast,Shipped,NONE,Dormant
7659974,76237,663658,39.99,2022-10-12,02-Oct-2022,1,0,Website,Debit Card,Southwest,Delivered,NONE,New
3539937,38657,245051,26.99,11/18/2023,11/09/2023,1,0,Website,Debit Card,International,Delivered,SUMMER20,New
8030643,42098,143860,149.99,2024-03-04,01-Mar-2024,1,0,Amazon,Credit Card,International,Cancelled,NONE,Returning
1149541,42098,358175,149.99,2022-08-28,08/20/2022,3,0,Email Campaign,Credit Card,International,Delivered,SAVE10,Returning
1515563,40495,945664,54.99,03/03/2022,2022-02-24,3,0,Website,Credit Card,Northeast,Delivered,LOYALVIP,Returning
9454364,38657,888539,24.29,2024-08-04,2024-07-30,1,10,Website,Apple Pay,Midwest,Shipped,NONE,VIP
1548559,21395,332360,49.99,2022-09-09,2022-09-08,2,0,Mobile App,Google Pay,Southwest,Delivered,NONE,Returning
3257379,21395,833723,49.99,2023-12-10,2023-12-04,2,0,AMAZON,Apple Pay,Midwest,Delivered,NONE,Returning
7733128,65302,882544,199.99,2024-08-02,2024-07-27,1,0,Amazon,Debit Card,West Coast,Shipped,NONE,Dormant
6849360,65302,822858,199.99,2022-01-04,2022-01-03,1,0,Amazon,Credit Card,Midwest,Delivered,NONE,Returning
4505346,42098,130434,149.99,14-Feb-2024,2024-02-06,1,0,Mobile App,Credit Card,Southeast,Delivered,NONE,Dormant
5389828,98696,391668,19.99,08/15/2022,2022-08-08,2,20,Website,Credit Card,Midwest,Processing,LOYALVIP,VIP
8863923,24592,181247,59.99,2022-04-25,2022-04-20,2,0,Mobile App,Buy Now Pay Later,Southeast,Cancelled,NONE,VIP
6641575,98696,416869,21.24,07/02/2022,07/01/2022,1,15,Retail Store,PayPal,Northeast,Delivered,LOYALVIP,VIP
8645617,38657,904150,26.99,2022-09-22,2022-09-14,1,0,Mobile App,Credit Card,Southwest,Delivered,NONE,New
4410943,42098,380746,149.99,12/02/2022,2022-11-30,1,0,Website,Debit Card,Midwest,Delivered,FLASH25,Returning
4702011,38657,684482,26.99,2024-08-25,2024-08-24,1,0,website,PayPal,Midwest,Delivered,NONE,VIP
6345967,46048,688153,44.99,2022-11-30,21-Nov-2022,2,0,Amazon,Apple Pay,Northeast,Returned,FLASH25,Returning
5848990,98696,749468,21.24,2024-05-05,2024-05-02,1,15,Email Campaign,Debit Card,Southwest,Delivered,WELCOME15,Returning
9516116,22280,132537,12.99,2024-01-02,12/29/2023,2,0,Retail Store,Credit Card,Southeast,Delivered,NONE,Returning
9395212,76237,781403,39.99,23-Feb-2022,02/18/2022,1,0,Email Campaign,Apple Pay,West Coast,Delivered,NONE,Returning
4473152,46048,850800,44.99,02/20/2022,2022-02-11,1,0,Mobile App,Google Pay,Northeast,Returned,NONE,New
7008871,22280,821590,12.99,01/11/2023,01/08/2023,1,0,Instagram,PayPal,West Coast,Delivered,SAVE10,Dormant
9254333,98696,578634,24.99,,2024-07-10,1,,Amazon,PayPal,Southwest,Delivered,NONE,Dormant
2497514,87397,221552,52.49,2022-01-28,2022-01-22,1,25,Mobile App,Credit Card,Southeast,Processing,NONE,Returning
4135511,39256,800005,75.99,10/05/2023,09/28/2023,2,5,Website,Debit Card,West Coast,Returned,NONE,Returning
2808532,81482,240814,39.99,07/23/2024,2024-07-14,3,0,Amazon,Apple Pay,Midwest,delivered,NONE,VIP
5759495,93810,154118,19.99,05/12/2023,05/06/2023,1,0,Website,PayPal,Northeast,Delivered,NONE,At-Risk
7759870,13278,325772,89.99,2024-02-12,2024-02-09,2,0,Mobile App,Credit Card,Midwest,Delivered,NONE,New
8918739,46048,752483,44.99,2023-09-02,25-Aug-2023,1,0,Website,Credit Card,West Coast,Delivered,NONE,VIP
2531586,28289,476096,29.99,28-Apr-2022,2022-04-23,1,0,Website,Credit Card,West Coast,Delivered,NONE,New
5230360,42098,684004,149.99,2022-09-11,2022-09-09,1,0,Website,Debit Card,Midwest,Processing,LOYALVIP,Dormant
7449227,23434,780776,29.74,2022-07-10,2022-07-03,1,15,Mobile App,Debit Card,Southwest,Processing,SUMMER20,New
5067904,24592,159942,47.99,2022-08-02,07/26/2022,5,20,Website,Debit Card,West Coast,Returned,FLASH25,Returning
9478488,87397,254739,66.49,30-Jan-2022,2022-01-23,1,5,Website,PayPal,Southwest,Processing,NONE,New
7931802,21395,598216,49.99,06/10/2022,2022-06-03,1,0,Website,Credit Card,Southeast,Cancelled,NONE,Returning
7498463,24592,839485,59.99,02/27/2023,2023-02-19,1,0,RETAIL STORE,Debit Card,Northeast,Delivered,FLASH25,New
5758541,21395,847581,47.49,2022-01-14,2022-01-08,2,5,Amazon,PayPal,West Coast,Pending,SAVE10,VIP
5027624,14165,549660,14.99,,2022-02-12,1,0,Mobile App,PayPal,Midwest,Delivered,NONE,VIP
3613325,13278,964749,89.99,2024-09-24,09/21/2024,1,0,Retail Store,Debit Card,Southeast,Delivered,SUMMER20,Returning
1384965,65302,172306,199.99,2023-09-10,2023-09-06,1,0,Amazon,PayPal,Northeast,Delivered,NONE,Returning
4484098,87397,416869,69.99,2023-08-16,2023-08-12,1,0,Website,Debit Card,West Coast,Delivered,FLASH25,At-Risk
2537115,93810,237377,18.99,2022-10-16,07-Oct-2022,1,5,Mobile App,PayPal,West Coast,Delivered,NONE,Returning
9302292,21395,575763,42.49,2022-12-13,2022-12-05,3,15,Email Campaign,Credit Card,Northeast,Delivered,NONE,VIP
3327151,76237,753425,39.99,31-May-2022,2022-05-29,1,0,Mobile App,Credit Card,West Coast,Delivered,FLASH25,Dormant
7839536,42098,392136,149.99,2023-02-15,2023-02-10,1,0,Mobile App,Credit Card,Midwest,Cancelled,WELCOME15,Returning
8101503,21395,313446,47.49,12/07/2022,2022-12-05,1,5,Website,Debit Card,Midwest,Delivered,NONE,New
7121455,24592,233470,59.99,2024-05-28,26-May-2024,1,0,Mobile App,PayPal,Southwest,Delivered,SUMMER20,New
3453713,38657,270555,26.99,04/12/2022,2022-04-11,1,0,Retail Store,Credit Card,Northeast,Delivered,NONE,Returning
9698108,65302,882824,199.99,2024-01-15,01/11/2024,1,0,Website,PayPal,Southeast,Shipped,NONE,Returning
3382146,23434,106814,34.99,05/15/2023,2023-05-09,1,0,Email Campaign,Credit Card,Northeast,Cancelled,NONE,New
